seriesid,item_name,year_month,value
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2017-08,1.305
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2017-07,1.294
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2017-06,1.281
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2017-05,1.272
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2017-04,1.271
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2017-03,1.265
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2017-02,1.290
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2017-01,1.310
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-12,1.287
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-11,1.302
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-10,1.292
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-09,1.289
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-08,1.292
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-07,1.320
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-06,1.292
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-05,1.320
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-04,1.294
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-03,1.341
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-02,1.309
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2016-01,1.265
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-12,1.292
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-11,1.266
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-10,1.297
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-09,1.282
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-08,1.351
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-07,1.325
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-06,1.360
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-05,1.335
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-04,1.337
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-03,1.392
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-02,1.319
APU0000701322,"Spaghetti and macaroni, per lb. (453.6 gm)",2015-01,1.264
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-12,1.912
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-11,1.916
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-10,1.937
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-09,1.976
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-08,1.951
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-07,1.975
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-06,1.973
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-05,1.971
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-04,1.998
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-03,1.997
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-02,2.006
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2024-01,2.033
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-12,2.024
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-11,1.976
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-10,2.002
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-09,1.972
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-08,1.970
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-07,1.980
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-06,1.937
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-05,1.951
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-04,1.989
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-03,1.936
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-02,1.896
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2023-01,1.888
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-12,1.873
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-11,1.847
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-10,1.814
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-09,1.749
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-08,1.756
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-07,1.715
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-06,1.691
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-05,1.606
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-04,1.612
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-03,1.607
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-02,1.578
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2022-01,1.555
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-12,1.532
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-11,1.547
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-10,1.526
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-09,1.580
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-08,1.467
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-07,1.491
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-06,1.510
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-05,1.511
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-04,1.510
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-03,1.526
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-02,1.537
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2021-01,1.546
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-12,1.538
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-11,1.515
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-10,1.503
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-09,1.492
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-08,1.495
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-07,1.485
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-06,1.474
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-05,1.412
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-04,1.406
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-03,1.374
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-02,1.375
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2020-01,1.351
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-12,1.363
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-11,1.361
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-10,1.325
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-09,1.296
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-08,1.275
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-07,1.281
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-06,1.280
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-05,1.289
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-04,1.285
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-03,1.261
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-02,1.282
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2019-01,1.274
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-12,1.290
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-11,1.274
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-10,1.277
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-09,1.288
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-08,1.302
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-07,1.293
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-06,1.279
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-05,1.293
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-04,1.281
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-03,1.309
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-02,1.265
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2018-01,1.281
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-12,1.316
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-11,1.295
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-10,1.328
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-09,1.349
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-08,1.348
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-07,1.327
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-06,1.335
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-05,1.327
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-04,1.328
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-03,1.329
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-02,1.358
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2017-01,1.351
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-12,1.362
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-11,1.362
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-10,1.343
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-09,1.329
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-08,1.341
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-07,1.349
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-06,1.333
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-05,1.382
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-04,1.406
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-03,1.416
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-02,1.407
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2016-01,1.425
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-12,1.428
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-11,1.409
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-10,1.418
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-09,1.432
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-08,1.420
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-07,1.447
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-06,1.467
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-05,1.463
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-04,1.454
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-03,1.440
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-02,1.435
APU0000702111,"Bread, white, pan, per lb. (453.6 gm)",2015-01,1.479
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-12,2.796
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-11,2.724
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-10,2.833
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-09,2.748
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-08,2.674
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-07,2.693
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-06,2.775
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-05,2.749
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-04,2.625
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-03,2.585
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-02,2.604
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2024-01,2.631
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-12,2.647
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-11,2.624
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-10,2.670
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-09,2.537
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-08,2.535
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-07,2.580
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-06,2.564
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-05,2.502
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-04,2.553
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-03,2.533
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-02,2.500
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2023-01,2.451
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-12,2.419
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-11,2.419
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-10,2.386
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-09,2.362
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-08,2.298
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-07,2.316
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-06,2.230
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-05,2.220
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-04,2.145
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-03,2.121
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-02,2.029
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2022-01,2.119
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-12,2.099
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-11,2.094
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-10,2.175
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-09,2.102
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-08,2.076
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-07,2.100
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-06,2.026
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-05,2.151
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-04,2.209
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-03,2.196
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-02,2.203
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2021-01,2.175
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-12,2.203
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-11,2.207
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-10,2.170
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-09,2.081
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-08,2.084
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-07,2.144
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-06,2.118
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-05,2.075
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-04,2.070
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-03,1.994
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-02,1.986
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2020-01,1.961
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-12,1.964
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-11,1.943
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-10,1.948
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-09,1.935
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-08,1.940
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-07,1.951
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-06,1.905
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-05,1.941
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-04,1.952
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-03,1.962
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-02,1.951
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2019-01,1.940
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-12,1.924
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-11,1.945
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-10,1.910
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-09,1.951
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-08,1.936
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-07,1.899
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-06,1.896
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-05,1.966
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-04,2.016
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-03,2.039
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-02,2.011
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2018-01,2.033
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-12,1.970
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-11,2.024
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-10,2.009
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-09,1.986
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-08,2.025
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-07,1.967
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-06,2.032
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-05,1.974
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-04,2.014
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-03,1.929
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-02,1.986
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2017-01,1.975
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-12,1.960
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-11,2.024
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-10,2.004
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-09,1.974
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-08,1.992
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-07,1.966
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-06,1.977
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-05,1.962
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-04,1.915
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-03,1.909
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-02,1.947
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2016-01,1.943
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-12,1.949
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-11,2.028
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-10,1.978
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-09,2.008
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-08,1.956
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-07,1.963
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-06,1.957
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-05,2.041
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-04,2.008
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-03,2.042
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-02,2.024
APU0000702212,"Bread, whole wheat, pan, per lb. (453.6 gm)",2015-01,1.948
APU0000702421,"Cookies, chocolate chip, per lb. (453.6 gm)",2024-12,4.773
APU0000702421,"Cookies, chocolate chip, per lb. (453.6 gm)",2024-11,4.918
